"reaction","temp","Output"
"NC1=CC=CC(C)=C1*O=[N+](C1=CC(Br)=NC=C1)[O-]*O=[N+]([O-])c1cc(Nc2ccc(CC)cc2)ncc1","",4.627405096
"FC1=CC(N)=CC=C1*COC1=NC=CC(Br)=C1*Fc1cc(Nc2cc(OC)ncc2)ccc1","",3.337056372
"NC1=CC=C(C)C=C1*FC(C1=CC=CC(Br)=N1)F*FC(F)c1nc(Nc2ccc(C)cc2)ccc1","",2.735834348
"C#CC1=CC=CC(N)=C1*O=C(OC)C1=CN=C(Br)C=C1*O=C(OC)c1cnc(Nc2cc(C#C)ccc2)cc1","",0.030297573
"NC1=CC=CC=C1OC*FC(C1=NC=C(Br)C=C1)(F)F*FC(F)(F)c1ncc(Nc2c(OC)cccc2)cc1","",3.216101925
"NC1=CC=CC=C1OC*FC(C1=NC=CC=C1Br)(F)F*FC(F)(F)c1c(Nc2c(OC)cccc2)cccn1","",2.209250175
"NC1=CC(C(C)=O)=CC=C1*FC(C1=CC=CC(Br)=N1)F*FC(F)c1nc(Nc2cc(C(=O)C)ccc2)ccc1","",4.582794788
"NC1=CC=C([N+]([O-])=O)C=C1*O=C(OC)C1=CN=C(Br)C=C1*O=[N+]([O-])c1ccc(Nc2ncc(C(=O)OC)cc2)cc1","",0.642640096
"NC1=CC=C([N+]([O-])=O)C=C1*FC(C1=NC=C(Br)C=C1)(F)F*FC(F)(F)c1ncc(Nc2ccc([N+](=O)[O-])cc2)cc1","",2.717594759
"NC1=CC=CC=C1C*CC1=CN=CC(Br)=C1*N(c1c(C)cccc1)c1cc(C)cnc1","",6.492785148
"OC1=CC=CC=C1N*CC1=CN=CC(Br)=C1*Oc1c(Nc2cc(C)cnc2)cccc1","",2.398745379
"OC1=CC=CC=C1N*N#CC1=C(Br)C=NC=C1*Oc1c(Nc2c(C#N)ccnc2)cccc1","",1.322211122
"NC1=CC=CC=C1C#C*FC1=NC=CC(Br)=C1*Fc1nccc(Nc2c(C#C)cccc2)c1","",1.676819923
"O=C(O)C1=CC=C(OC)C(N)=C1*N#CC1=C(Br)C=NC=C1*O=C(O)c1cc(Nc2c(C#N)ccnc2)c(OC)cc1","",2.038656957
