"rxn","Output"
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*OC[C@@H](C1=CC=C(C=C1)C(F)(F)F)C1=CC=C(C(=O)OCC)C=C1",88
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*ClC1=CC=C(C=C1)[C@H](CO)C1=CC=C(C(=O)OCC)C=C1",8
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*OC[C@@H](C1=CC=C(C=C1)C)C1=CC=C(C(=O)OCC)C=C1",89
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*C(C)(C)(C)C1=CC=C(C=C1)[C@H](CO)C1=CC=C(C(=O)OCC)C=C1",78
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*OC[C@@H](C1=CC=C(C=C1)OC)C1=CC=C(C(=O)OCC)C=C1",74
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*OC[C@@H](C=1C=C(C=CC1)C)C1=CC=C(C(=O)OCC)C=C1",84
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*OC[C@@H](C1=C(C=CC=C1)C)C1=CC=C(C(=O)OCC)C=C1",85
"CC(C)[C@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C2=N[C@@H](C(C)C)CN2C2=CC(C(C)(C)C)=CC=C2)=N1*C1(=CC=C(C=C1)[C@@H](CO)C1=CC=C(C=C1)F)C1=CC=CC=C1",40
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=CC=C2)C",14.9908757143157
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C=C2)C)C",6.53458576776266
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C)C=C2)CC",3.14828212527929
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=C(C=CC=C1)OC)N[C@@H](C2=CC=C(C=C2)C)C",63.6154988820601
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C[C@@H](NC(C1=CC=CC=C1)=O)C2=CC=C(C=C2)C(F)(F)F",-3.13044925478219
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C[C@@H](NC(C1=CC=CC=C1)=O)C2=CN=C(C=C2)OC",10.7338053479278
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*COC(C=C1)=NC=C1[C@H](NC(C2=CC=CC=C2)=O)CC",-39.8109059326224
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC1=CC=C(C=C1)S([C@H](CCCC)CCCCCCN2C3=C(C=C2)C=CC=C3)(=O)=O",-41.4289770129485
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(N1CCCCCC[C@H](S(=O)(C)=O)CCCC)C2=C(C1=O)C=CC=C2",-8.29635056972319
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=S([C@H](CCCC)CCCCCCN1C2=C(C=C1)C=CC=C2)(C)=O",4.29502743865732
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(N(C1=CC=CC=C1)C2=CC=CC=C2)[C@H](CC)CCCCCC",-17.0138568175508
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(N(CC1=CC=CC=C1)C2=CC=CC=C2)[C@H](CC)CCCCCC",1.41784262932892
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*FC(F)(F)[C@@H](C1=CC=CC=C1)CCC2=CC=CC=C2",41.7347087443095
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=S([C@H](CCCC)C1=CC=CC=C1)(C)=O",25.7913763067907
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*N#C[C@@H](C1CCCCC1)C2=CC=CC=C2",-12.4465319002494
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C[C@H](C1=CC=C(C=C1)C(OCC)=O)NC(C2=CC=CC=C2)=O",-2.7375126792403
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C[C@@H](C1=CC=C(C=C1)C)/C=C/C2=CC=C(C=C2)OC",11.6927304291953
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=CC=CC=C1)[C@H](CC)C2=CC=CC=C2",50.9717343857158
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC[C@H](C1=CC=CC=C1)C2=CC=C(C=C2)OC",26.1800099849442
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*ClC1=CC=C([C@H](C2=CC=CC=C2)CC)C=C1",11.8156167265521
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=CC=C1)[C@@H](CC)CCC2CCCCC2",-4.2359206001204
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC[C@@H](C1=CC=CC=C1)C2=CC(OC)=NC=C2",26.0019335496931
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=CC=CC=C1)N[C@H](C2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2)CC",-43.6263403267758
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=CC=CC=C1)N[C@H](C2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2)C",79.1087304884434
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(C1=CC=CC=C1)N[C@@H](C)CCCC2=CC=CC=C2",73.3692101707245
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C[C@H](NC(C1=CC=CC=C1)=O)CCCC",27.1410270426658
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C[C@@H](OC(C1=CC=CC=C1)=O)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3",-53.0561318510421
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C[C@@H](OC(C1=CC=CC=C1)=O)CCCN2C(C3=C(C2=O)C=CC=C3)=O",-35.0279643458303
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C1N(CCC1)[C@@H](CCCCC)CCCOC2=CC3=C(C=C2)C=CC=C3",56.7539435394134
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC1(C)OB([C@H](CCCCC)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3)OC1(C)C",16.9177626217396
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C1[C@@](CC)(CCN1C2=CC=CC=C2)/C=C/CCCC3=CC=CC=C3",8.11904378063156
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=CC=C1)[C@@H](C)CCCCC2=CC=CC=C2",3.65490806193903
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=CC=C1)[C@@H](C)CCC2=CC=C(C=C2)C(F)(F)F",-25.0964310332829
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CCC2=CC=CC=C2",3.96727659235258
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(CCC1)N1[C@H](C)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3",27.3240180502411
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C1N(CCC1)[C@H](C)CCCN2C(C3=C(C2=O)C=CC=C3)=O",14.185255385857
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C1N(CCC1)[C@@H](C)CCCC2=CC=CC=C2",-22.4767734569793
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=C2C=CC=CC2=C1)[C@@H](C)CCC3=CC=CC=C3",41.394469327418
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=C2C=CC=CC2=C1)[C@@H](C)CCCCC3=CC=CC=C3",15.9072520263549
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@@H](C)CCCC2CCCCC2",-16.6458773520875
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CC2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2",-6.44496410690238
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@@H](C)CCCCCCC",-3.93736366435115
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC[C@H](NC(C1=CC=CC=C1)=O)CCCC2=CC=C(C=C2)OC",-0.0895253204410285
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C1CCCN1[C@H](CCCCC)CC2=CC=CC=C2",29.6258723609726
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC[C@@H](NC(C1=CC=CC=C1)=O)CCCC2=CC=C(C=C2)OC",-8.73882440623613
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*O=C(NC1=CC=CC=C1)[C@H](CC)CCC2CCCCC2",6.15895844905155
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC[C@H](NC(C1=CC=CC=C1)=O)CCC2CCCCC2",8.00653005719898
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*CC[C@H](NC(C1=CC=CC=C1)=O)CCCC2=CC=C(C=C2)OC",-35.7972718909304
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C*C1(=CC=CC=C1)[C@H](C)C(CCCCCCCC)=O",54
"CC(C)(C1=N[C@@H](CC2=CC=CC=C2)CO1)C1=N[C@@H](CC2=CC=CC=C2)CO1*CC(=O)C1=CC=C([C@H](CNS(=O)(=O)C2=CC=C(C)C=C2)C2=CC=CC=C2)C=C1",30
"CC(C)(C1=N[C@@H](CC2=CC=CC=C2)CO1)C1=N[C@@H](CC2=CC=CC=C2)CO1*CC(C[C@@H](C(=O)OC(C)(C)C)C1=CC(=NC=C1)C(F)(F)F)(C)C",3
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C1(=CC=CC=C1)[C@H](C)C(CCCCCCCC)=O",54
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*N#C[C@H](CCCC#N)C1=CC=C(C2=CC=CC=C2)C=C1",-43
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC=CC2=CC=CC=C21",96
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*CCC[C@H](C#N)C1=CC=CC2=CC=CC=C21",96
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*N#C[C@@H](COC(C)=O)C1=CC=CC2=CC=CC=C21",92
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*ClC[C@H](C#N)C1=CC=CC2=CC=CC=C21",98
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*N#C[C@@H](CN=[N+]=[N-])C1=CC=CC2=CC=CC=C21",97
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*N#C[C@H](C1)C2=CC=CC3=CC=CC1=C32",79
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC(F)=C(C2=CC=CC=C2)C=C1",90
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC=C(C(C)(C)C)C=C1",85
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC=C(CC)C=C1",84
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC=C(OC(C)=O)C=C1",90
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*N#C[C@@H](CC1=CC=CC=C1)C2=CC=CC=C2",94
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*N#C[C@H]1CCCC2=CC=CC=C21",86
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=C(C2=CC=CC=C2)C=CC=C1",95
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC=C(N2C=CC=N2)C=C1",90
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*ClC(C=C1C2=C3C=CC=C2[C@H](C#N)C)=CC=C1N3S(=O)(C4=CC=CC=C4)=O",98
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@@H](C1=CC=CC2=C1SC(C3=CC=CC=C3)=N2)C#N",96
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC2=C(SC(C3=CC=CC=C3)=N2)C=C1",83
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC2=C(OC(C3=CC=CC=C3)=N2)C=C1",75
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC=C2C(CC3=C2C=CC=C3)=C1",88
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*COC[C@@H](C1=CC=CC2=C1C=CC=C2)C#N",96
"CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C)C3=N[C@@H](CC4=CC=CC=C4)CO3*C[C@H](C#N)C1=CC=CC2=CC=CC=C21",96
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCOC1=CC=CC=C1",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C)(C)(C)OC(=O)N[C@@H](C(=O)OCC)CCCOC1=CC=CC=C1",95
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C1=CC=CC=2C3=CC=CC=C3C(C12)COC(=O)N[C@@H](C(=O)OCC)CCCOC1=CC=CC=C1",94
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C=C)OC(=O)N[C@@H](C(=O)OCC)CCCOC1=CC=CC=C1",96
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*O(C1=CC=CC=C1)CCC[C@H](C(=O)OCC)NC(=O)OC1=CC=CC=C1",96
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OC(C)C)CCCOC1=CC=CC=C1",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@H](C)C(=O)OCC",91
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCCC",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCC1=CC=CC=C1",98
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCC1CCCCC1",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@H](CC(C)C)C(=O)OCC",99
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCO[Si](C)(C)C(C)(C)C",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OCCCCC[C@H](C(=O)OCC)NC(=O)OCC1=CC=CC=C1",96
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C)(=O)OCCC[C@H](C(=O)OCC)NC(=O)OCC1=CC=CC=C1",95
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCC(=O)OCC",95
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCC#N",90
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCCCCN1C(C2=CC=CC=C2C1=O)=O",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCC#CC1=CC=CC=C1",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCC(F)(F)F",96
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCCCF",96
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCCCl",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C)(C)(C)OC(=O)N[C@@H](C(=O)OCC1=CC=CC=C1)CCCCC=C",95
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCCCC=C",97
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCCCC(CC)=O",92
"CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1*C(C1=CC=CC=C1)OC(=O)NC(C(=O)OCC)CCCCC#N",97
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=CC=C2)C#N",95
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(C)C=C2)C#N",94
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(CC)C=C2)C#N",95
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(C(C)(C)C)C=C2)C#N",94
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(CCl)C=C2)C#N",96
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(C3=CC=CC=C3)C=C2)C#N",93
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(F)C=C2)C#N",91
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(Cl)C=C2)C#N",93
"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1COC(C2(C3=N[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)CO3)CC2)=N1*O=C(C1=C(C=CC=C1F)F)OC[C@H](C2=CC=C(Br)C=C2)C#N",94
